ano_publicacao_contrato;codigo_orgao_entidade_contratante;nome_orgao_entidade_contratante;nome_empresarial_nome_fornecedor;cnpj_cpf_fornecedor_formatado;nome_empresarial_nome_fornecedor_1;unnamed_6;tipo_pessoa_fornecedor;numero_processo_formatado;numero_contrato;indicador_termo_de_contrato;situacao_contrato;descricao_tipo_de_contrato;objeto_contrato;unnamed_14;unnamed_15;unnamed_16;unnamed_17;unnamed_18;unnamed_19;data_assinatura_contrato;data_inicio_vigencia_contrato;data_termino_vigencia_contrato;procedimento_contratacao_grupo;procedimento_contratacao_detalhamento_1;procedimento_contratacao_especializacao;contrato_termoaditivo_arquivos;valor_total_atualizado;valor_despesa_empenhada;valor_despesa_liquidada
2025;1250;POLICIA MILITAR DE MINAS GERAIS;GLAGIO DO BRASIL PROTECAO BALISTICA LTDA;66.260.415/0001-02;GLAGIO DO BRASIL PROTECAO BALISTICA LTDA;;PESSOA JURÍDICA;1250084 000040/2025;9470566;SIM;Vigente publicado;Fornecimento;COLETE BALÍSTICO;;;;;;;2025-06-16;2025-06-17;2026-06-16;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=196099;2608868,0;2608868,0;2608868,0
2025;1250;POLICIA MILITAR DE MINAS GERAIS;GLAGIO DO BRASIL PROTECAO BALISTICA LTDA;66.260.415/0001-02;GLAGIO DO BRASIL PROTECAO BALISTICA LTDA;;PESSOA JURÍDICA;1250084 000043/2025;9471183;SIM;Encerrado;Fornecimento;COLETE DE PROTEÇÃO BALÍSTICA,;;;;;;;2025-06-26;2025-06-27;2026-06-25;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=196338;207774,0;207774,0;207774,0
2025;1250;POLICIA MILITAR DE MINAS GERAIS;GLAGIO DO BRASIL PROTECAO BALISTICA LTDA;66.260.415/0001-02;GLAGIO DO BRASIL PROTECAO BALISTICA LTDA;;PESSOA JURÍDICA;1250084 000045/2025;9471189;SIM;Encerrado;Fornecimento;COLETE DE PROTEÇÃO BALÍSTICA;;;;;;;2025-06-26;2025-06-27;2026-06-25;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=196345;39580,0;39580,0;39580,0
2025;1250;POLICIA MILITAR DE MINAS GERAIS;GLAGIO DO BRASIL PROTECAO BALISTICA LTDA;66.260.415/0001-02;GLAGIO DO BRASIL PROTECAO BALISTICA LTDA;;PESSOA JURÍDICA;1250084 000048/2025;9471927;SIM;Encerrado;Fornecimento;COLETE DE PROTEÇÃO BALÍSTICA;;;;;;;2025-07-14;2025-07-15;2026-07-14;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=196706;123675,0;123675,0;123675,0
2025;1250;POLICIA MILITAR DE MINAS GERAIS;GLAGIO DO BRASIL PROTECAO BALISTICA LTDA;66.260.415/0001-02;GLAGIO DO BRASIL PROTECAO BALISTICA LTDA;;PESSOA JURÍDICA;1250084 000049/2025;9472388;SIM;Vigente publicado;Fornecimento;Aquisição de Colete de Proteção Balística - Nível III-A.;;;;;;;2025-07-22;2025-07-23;2026-07-22;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=196773;237509,0;237509,0;237509,0
2025;1250;POLICIA MILITAR DE MINAS GERAIS;GLAGIO DO BRASIL PROTECAO BALISTICA LTDA;66.260.415/0001-02;GLAGIO DO BRASIL PROTECAO BALISTICA LTDA;;PESSOA JURÍDICA;1250084 000062/2025;9477338;SIM;Vigente publicado;Fornecimento;COLETE DE PROTEÇÃO BALÍSTICA;;;;;;;2025-08-29;2025-09-03;2026-09-02;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=198007;156659,0;156659,0;156659,0
2025;1250;POLICIA MILITAR DE MINAS GERAIS;GLAGIO DO BRASIL PROTECAO BALISTICA LTDA;66.260.415/0001-02;GLAGIO DO BRASIL PROTECAO BALISTICA LTDA;;PESSOA JURÍDICA;1250084 000070/2025;9479105;SIM;Vigente publicado;Fornecimento;COLETE DE PROTEÇÃO BALÍSTICA;;;;;;;2025-09-19;2025-09-22;2026-09-21;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=198351;143470,0;143470,0;143470,0
2025;1250;POLICIA MILITAR DE MINAS GERAIS;GLAGIO DO BRASIL PROTECAO BALISTICA LTDA;66.260.415/0001-02;GLAGIO DO BRASIL PROTECAO BALISTICA LTDA;;PESSOA JURÍDICA;1250084 000078/2025;9479138;SIM;Vigente publicado;Fornecimento;Aquisição de COLETE DE PROTEÇÃO BALÍSTICA.;;;;;;;2025-09-19;2025-09-22;2026-09-21;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=198385;567299,0;567299,0;567299,0
2025;1250;POLICIA MILITAR DE MINAS GERAIS;GLAGIO DO BRASIL PROTECAO BALISTICA LTDA;66.260.415/0001-02;GLAGIO DO BRASIL PROTECAO BALISTICA LTDA;;PESSOA JURÍDICA;1250084 000082/2025;9480200;SIM;Vigente publicado;Fornecimento;Aquisição de Coletes Balísticos;;;;;;;2025-10-02;2025-10-03;2026-10-02;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=198680;107187,0;107187,0;107187,0
2025;1250;POLICIA MILITAR DE MINAS GERAIS;GLAGIO DO BRASIL PROTECAO BALISTICA LTDA;66.260.415/0001-02;GLAGIO DO BRASIL PROTECAO BALISTICA LTDA;;PESSOA JURÍDICA;1250084 000083/2025;9480596;SIM;Vigente publicado;Fornecimento;Aquisição de Colete de proteção balística - nível IIIA;;;;;;;2025-10-09;2025-10-10;2026-10-09;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=198808;773396,0;773396,0;773396,0
2025;1250;POLICIA MILITAR DE MINAS GERAIS;GLAGIO DO BRASIL PROTECAO BALISTICA LTDA;66.260.415/0001-02;GLAGIO DO BRASIL PROTECAO BALISTICA LTDA;;PESSOA JURÍDICA;1250084 000085/2025;9480651;SIM;Vigente publicado;Fornecimento;AQUISIÇÃO DE COLETE BALÍSTICO ;;;;;;;2025-10-09;2025-10-10;2026-10-09;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=198819;1517080,0;1517080,0;1517080,0
2025;1250;POLICIA MILITAR DE MINAS GERAIS;GLAGIO DO BRASIL PROTECAO BALISTICA LTDA;66.260.415/0001-02;GLAGIO DO BRASIL PROTECAO BALISTICA LTDA;;PESSOA JURÍDICA;1250084 000090/2025;9480743;SIM;Vigente publicado;Fornecimento;Aquisição de coletes balístico;;;;;;;2025-10-13;2025-10-14;2026-10-13;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=198867;52800,0;52800,0;52800,0
2025;1250;POLICIA MILITAR DE MINAS GERAIS;GLAGIO DO BRASIL PROTECAO BALISTICA LTDA;66.260.415/0001-02;GLAGIO DO BRASIL PROTECAO BALISTICA LTDA;;PESSOA JURÍDICA;1250084 000092/2025;9480931;SIM;Vigente publicado;Fornecimento;Aquisição de coletes balísticos;;;;;;;2025-10-15;2025-10-16;2026-10-15;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=198939;61013,0;61013,0;61013,0
2025;1250;POLICIA MILITAR DE MINAS GERAIS;GLAGIO DO BRASIL PROTECAO BALISTICA LTDA;66.260.415/0001-02;GLAGIO DO BRASIL PROTECAO BALISTICA LTDA;;PESSOA JURÍDICA;1250084 000093/2025;9481209;SIM;Vigente publicado;Fornecimento;aquisição de COLETE DE PROTEÇÃO BALÍSTICA;;;;;;;2025-10-17;2025-11-19;2026-11-18;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=199018;1649,0;1649,0;1649,0
2025;1250;POLICIA MILITAR DE MINAS GERAIS;GLAGIO DO BRASIL PROTECAO BALISTICA LTDA;66.260.415/0001-02;GLAGIO DO BRASIL PROTECAO BALISTICA LTDA;;PESSOA JURÍDICA;1250084 000111/2025;9486583;SIM;Vigente publicado;Fornecimento;Aquisiçao de coletes;;;;;;;2025-11-27;2025-11-28;2026-11-27;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=199880;112134,0;112134,0;112134,0
2025;1250;POLICIA MILITAR DE MINAS GERAIS;GLAGIO DO BRASIL PROTECAO BALISTICA LTDA;66.260.415/0001-02;GLAGIO DO BRASIL PROTECAO BALISTICA LTDA;;PESSOA JURÍDICA;1250084 000115/2025;9490937;SIM;Vigente publicado;Fornecimento;Aquisiçao de Capacete Balistico;;;;;;;2025-12-15;2025-12-16;2026-12-15;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=202137;20703,24;20703,24;0,0
2025;1250;POLICIA MILITAR DE MINAS GERAIS;GLAGIO DO BRASIL PROTECAO BALISTICA LTDA;66.260.415/0001-02;GLAGIO DO BRASIL PROTECAO BALISTICA LTDA;;PESSOA JURÍDICA;1250084 000130/2025;9492120;SIM;Vigente publicado;Fornecimento;AQUISIÇAO DE COLETES;;;;;;;2025-12-22;2025-12-23;2026-12-22;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=203718;118728,0;118728,0;118728,0
2025;1250;POLICIA MILITAR DE MINAS GERAIS;GLAGIO DO BRASIL PROTECAO BALISTICA LTDA;66.260.415/0001-02;GLAGIO DO BRASIL PROTECAO BALISTICA LTDA;;PESSOA JURÍDICA;1250084 000133/2025;9492387;SIM;Vigente publicado;Fornecimento;O objeto do presente Contrato é a aquisição de COLETE BALÍSTICO, que deve ser executado conforme condições do Termo de Referência.;;;;;;;2025-12-22;2025-12-29;2026-12-28;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=204337;1384494,0;1384494,0;0,0
2025;1250;POLICIA MILITAR DE MINAS GERAIS;GLAGIO DO BRASIL PROTECAO BALISTICA LTDA;66.260.415/0001-02;GLAGIO DO BRASIL PROTECAO BALISTICA LTDA;;PESSOA JURÍDICA;1250084 000148/2025;9492897;SIM;Vigente publicado;Fornecimento;AQUISIÇÃO DE COLETES;;;;;;;2025-12-29;2025-12-30;2026-12-30;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=206457;17599,5;17599,5;17599,5
2025;1250;POLICIA MILITAR DE MINAS GERAIS;GLAGIO DO BRASIL PROTECAO BALISTICA LTDA;66.260.415/0001-02;GLAGIO DO BRASIL PROTECAO BALISTICA LTDA;;PESSOA JURÍDICA;1250084 000151/2025;9492895;SIM;Vigente publicado;Fornecimento;AQUISIÇAO COLETE;;;;;;;2025-12-29;2025-12-30;2026-12-29;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=206403;17599,5;17599,5;17599,5
2025;1250;POLICIA MILITAR DE MINAS GERAIS;GLAGIO DO BRASIL PROTECAO BALISTICA LTDA;66.260.415/0001-02;GLAGIO DO BRASIL PROTECAO BALISTICA LTDA;;PESSOA JURÍDICA;1250084 000158/2025;9493079;SIM;Vigente publicado;Fornecimento;Aquisição de Coletes Balísiticos.;;;;;;;2025-12-30;2025-12-31;2026-12-30;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=207179;1388913,0;1388913,0;1388913,0
2025;1250;POLICIA MILITAR DE MINAS GERAIS;GLAGIO DO BRASIL PROTECAO BALISTICA LTDA;66.260.415/0001-02;GLAGIO DO BRASIL PROTECAO BALISTICA LTDA;;PESSOA JURÍDICA;1250084 000159/2025;9493080;SIM;Vigente publicado;Fornecimento;Aquisição de Coletes Balísticos.;;;;;;;2025-12-30;2025-12-31;2026-12-30;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=207180;1546800,5;1546800,5;0,0
2025;1250;POLICIA MILITAR DE MINAS GERAIS;GLOBAL DISTRIBUICAO E SERVICOS LTDA;28.429.720/0001-96;GLOBAL DISTRIBUICAO E SERVICOS LTDA;;PESSOA JURÍDICA;1250071 000180/2025;9484061;SIM;Vigente publicado;Fornecimento;"aquisição de MATERIAIS DIVERSOS PARA CONSTRUÇÃO E  MARCENARIA: _x000D_  _x000D_ CIMENTO - TIPO: CINZA; TIPO DO MATERIAL: CPII-E-32_x000D_ CERAMICA - APLICACAO: ACABAMENTO DE PISOS; TIPO: LEF; MEDIDAS: 44CM X 44CM; DENSIDADE: PEI 4; COR: BEGE_x000D_ ARGAMASSA - COMPOSICAO: CIMENTO + COLA; APLICACAO: INTERNO E EXTERNO; TIPO: ACII, NA COR CINZA";;;;;;;2025-11-14;2025-12-02;2026-12-01;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=199578;5170,0;5170,0;5170,0
2025;1250;POLICIA MILITAR DE MINAS GERAIS;GLOBALSEC TECNOLOGIA DA INFORMACAO LTDA;43.690.572/0001-52;GLOBALSEC TECNOLOGIA DA INFORMACAO LTDA;;PESSOA JURÍDICA;1250071 000071/2025;9474872;SIM;Vigente publicado;Serviço;Prestação de serviços de certificação digital para pessoa física e/ou jurídica, para os órgãos e entidades anuentes do Estado de Minas Gerais, que deve ser executado conforme condições do Termo de Referência.;;;;;;;2025-08-19;2025-08-22;2030-08-21;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=197620;28350,0;4155,0;0,0
2025;1250;POLICIA MILITAR DE MINAS GERAIS;GLOBAL TECH LTDA;57.025.960/0001-23;GLOBAL TECH LTDA;;PESSOA JURÍDICA;1259966 000018/2025;9470645;SIM;Vigente publicado;Serviço;contratação de Serviço especializado em higienização química e manutenção preventiva de aparelhos de ar condicionados para o Núcleo de Atenção Integral à Saúde do 18º BPM;;;;;;;2025-06-16;2025-06-17;2026-06-16;Bens e serviços - Lei nº 14.133/21;Dispensa de Licitação - Por valor;Cotação eletrônica - adm direta, fundação ou autarquia;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=196094;3400,0;3400,0;3400,0
2025;1250;POLICIA MILITAR DE MINAS GERAIS;GLOBAL TECH LTDA;57.025.960/0001-23;GLOBAL TECH LTDA;;PESSOA JURÍDICA;1259966 000036/2025;9472371;SIM;Vigente publicado;Serviço;Contratação do serviço de manutenção preventiva em 06 (seis) aparelhos de ar condicionado para a SAS do 66ºBPM, em Betim/MG;;;;;;;2025-07-16;2025-07-17;2026-07-16;Bens e serviços - Lei nº 14.133/21;Dispensa de Licitação - Por valor;Cotação eletrônica - adm direta, fundação ou autarquia;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=196767;999,99;999,99;999,99
2025;1250;POLICIA MILITAR DE MINAS GERAIS;GLOCK AMÉRICA S.A.;99.999.990/1090-00;GLOCK AMÉRICA S.A.;;PESSOA JURÍDICA;1250084 000011/2025;9456390;SIM;Vencido;Fornecimento;"PISTOLA - FUNCIONAMENTO: SEMI AUTOMATICA; CANO: COMPRIMENTO MÁXIMO DE 132,08 MM; CORONHA: NAO APLICAVEL.; CALIBRE: .40 S&W; NUMERO DE TIROS: CAPACIDADE MINIMA PARA 12 TIROS; MODELO: NAO APLICAVEL; ACABAMENTO: OXIDADO, PINTADO, FOSFATIZADO, ANODIZADO; MATERIAL: ACO E POLIMERO;_x000D_ PISTOLA - FUNCIONAMENTO: SEMI AUTOMATICA, COMPACTA; CANO: COMPRIMENTO MAXIMO DE 101,6 MM; CORONHA: NAO APLICAVEL; CALIBRE: .40 S&W; NUMERO DE TIROS: MINIMO 11 CARTUCHOS; MODELO: NAO APLICAVEL; ACABAMENTO: OXIDADO, PINTADO, TENEFERIZADO, ANODIZADO; MATERIAL: ACO, POLIMERO; ";;;;;;;2025-03-11;2025-03-12;2026-02-02;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Registro de preços não realizado no SIRP;Registro de preços não realizado no SIRP;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=194158;182647,8;182647,62;0,0
2025;1250;POLICIA MILITAR DE MINAS GERAIS;GLOCK AMÉRICA S.A.;99.999.990/1090-00;GLOCK AMÉRICA S.A.;;PESSOA JURÍDICA;1250084 000032/2025;9468360;SIM;Vigente publicado;Fornecimento;Pistola Calibre .40 S&W;;;;;;;2025-05-15;2025-05-16;2026-05-15;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Registro de preços não realizado no SIRP;Registro de preços não realizado no SIRP;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=195365;1988716,41;1956960,73;0,0
2025;1250;POLICIA MILITAR DE MINAS GERAIS;GOC DE MINAS LTDA;57.585.471/0001-26;GOC DE MINAS LTDA;;PESSOA JURÍDICA;1250071 000198/2025;9489277;SIM;Vigente publicado;Fornecimento;Aquisição de 03 Escada Telescópica Extensiva Alumínio 13 Degraus 3,8m Evolux;;;;;;;2025-12-16;2025-12-17;2026-12-16;Bens e serviços - Lei nº 14.133/21;Dispensa de Licitação - Por valor;Cotação eletrônica - adm direta, fundação ou autarquia;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=200517;1839,0;1839,0;1839,0
2025;1250;POLICIA MILITAR DE MINAS GERAIS;HELICOPTEROS DO BRASIL S/A HELIBRAS;20.367.629/0001-81;HELICOPTEROS DO BRASIL S/A HELIBRAS;;PESSOA JURÍDICA;1254266 000047/2025;9492846;SIM;Vigente publicado;Serviço;CURSOS DE CAPACITAÇÃO PARA MECÂNICOS DO COMAVE;;;;;;;2025-12-29;2025-12-30;2026-12-30;Bens e serviços - Lei nº 14.133/21;Pregão;Pregão - Pregão eletrônico;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=205999;165100,0;165100,0;0,0
2025;1250;POLICIA MILITAR DE MINAS GERAIS;HELICOPTEROS DO BRASIL S/A HELIBRAS;20.367.629/0001-81;HELICOPTEROS DO BRASIL S/A HELIBRAS;;PESSOA JURÍDICA;1254266 000052/2025;9491915;SIM;Vigente publicado;Fornecimento;AQUISIÇÃO DE HELICÓPTERO ;;;;;;;2025-12-17;2025-12-18;2027-12-18;Bens e serviços - Lei nº 14.133/21;Inexigibilidade;Inexigibilidade - Fornecedor exclusivo;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=202939;33648300,0;33648300,0;33648300,0
2025;1250;POLICIA MILITAR DE MINAS GERAIS;HELP SERVICOS E CONSULTORIA LTDA;27.056.617/0001-85;HELP SERVICOS E CONSULTORIA LTDA;;PESSOA JURÍDICA;1251855 000003/2025;9459890;SIM;Vigente publicado;Serviço;Prestação de serviços de conservação e limpeza nas Seções de Atendimento à Saúde - SAS do EM/6ª RPM, no município de Lavras e na SAS do 24º BPM, no município de Varginha.;;;;;;;2025-04-16;2025-04-22;2026-04-21;Bens e serviços - Lei nº 14.133/21;Pregão;Pregão - Pregão eletrônico;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=194707;132458,38;110002,59;97093,91
2025;1250;POLICIA MILITAR DE MINAS GERAIS;HELP SERVICOS E CONSULTORIA LTDA;27.056.617/0001-85;HELP SERVICOS E CONSULTORIA LTDA;;PESSOA JURÍDICA;1253826 000002/2025;9460042;SIM;Vigente publicado;Serviço;Contratação de empresa especializada em prestação de serviços contínuos de conservação, limpeza e higienização nas dependências das Unidades 8ª RPM - prédio da 8ª RISP (8ª RPM), do Complexo da 8ª RPM (comportando as instalações do 6º BPM, das companhias centralizadas 134ª Cia e 44ª Cia e do Núcleo de Atenção Integral à Saúde (NAIS/8ª RPM), bem como da 175ª Cia, localizada no bairro Vila Isa e da 160ª Cia, com sede no bairro Fraternidade.;;;;;;;2025-04-16;2025-04-24;2026-04-23;Bens e serviços - Lei nº 14.133/21;Pregão;Pregão - Pregão eletrônico;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=194800;344999,99;263795,46;263239,63
2025;1250;POLICIA MILITAR DE MINAS GERAIS;HELP SERVICOS E CONSULTORIA LTDA;27.056.617/0001-85;HELP SERVICOS E CONSULTORIA LTDA;;PESSOA JURÍDICA;1259759 000015/2025;9478896;SIM;Vigente publicado;Serviço;Prestação de serviço especializado contínuo de conservação, higienização, limpeza e manutenção, com fornecimento de mão de obra capacitada,  máquinas e equipamentos necessários,  para a execução do serviço que será realizado nas instalações físicas da sede do 36º BPM (Vespasiano/MG).;;;;;;;2025-09-18;2025-09-23;2026-09-22;Bens e serviços - Lei nº 14.133/21;Pregão;Pregão - Pregão eletrônico;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=198284;48568,48;18668,27;18075,05
2025;1250;POLICIA MILITAR DE MINAS GERAIS;HELP SERVICOS E CONSULTORIA LTDA;27.056.617/0001-85;HELP SERVICOS E CONSULTORIA LTDA;;PESSOA JURÍDICA;1259965 000046/2025;9481862;SIM;Vigente publicado;Serviço;Contratação de empresa especializada na prestação de serviços de_x000D_ conservação, higienização e limpeza predial, sem fornecimento de materiais de limpeza, a serem executados nas dependências_x000D_ do Regimento de Cavalaria Alferes Tiradentes da Polícia Militar de Minas Gerais ¿ RCAT/PMMG;;;;;;;2025-11-11;2025-11-23;2026-11-24;Bens e serviços - Lei nº 14.133/21;Pregão;Pregão - Pregão eletrônico;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=199241;661897,05;174970,45;118804,37
